city_name;city_code;value;measurement_date;unit;name
Overijssel;NL21;47979.99;2021;Million euro;GDP
Overijssel;NL21;24661.29;2000;Million units of national currency;GDP
Overijssel;NL21;30025.4;2005;Million units of national currency;GDP
Overijssel;NL21;35608.95;2010;Million units of national currency;GDP
Overijssel;NL21;35938.15;2012;Million units of national currency;GDP
Overijssel;NL21;36283.34;2013;Million units of national currency;GDP
Overijssel;NL21;37108.16;2014;Million units of national currency;GDP
Overijssel;NL21;37913.85;2015;Million units of national currency;GDP
Overijssel;NL21;39497.11;2016;Million units of national currency;GDP
Overijssel;NL21;41182.54;2017;Million units of national currency;GDP
Overijssel;NL21;43503.75;2018;Million units of national currency;GDP
Overijssel;NL21;45727.61;2019;Million units of national currency;GDP
Overijssel;NL21;45282.34;2020;Million units of national currency;GDP
Overijssel;NL21;47979.99;2021;Million units of national currency;GDP
Overijssel;NL21;23002.36;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;27405.44;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;31552.28;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;32187.36;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;32804.13;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;32878.36;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;33649.15;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;34488.67;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;36162.78;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;37977.29;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;38751.56;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;38854.95;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;41312.91;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Overijssel;NL21;21300.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;24700.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;27900.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;28300.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;28800.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;28800.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;29500.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;30100.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;31400.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;32900.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;33400.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;33400.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;35300.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Overijssel;NL21;116.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;112.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;112.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;110.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;111.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;109.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;107.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;107.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;107.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;109.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;107.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;111.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Overijssel;NL21;109.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;23800.0;2000;Euro per inhabitant;GDP
Gelderland;NL22;27700.0;2005;Euro per inhabitant;GDP
Gelderland;NL22;32000.0;2010;Euro per inhabitant;GDP
Gelderland;NL22;32400.0;2012;Euro per inhabitant;GDP
Gelderland;NL22;32600.0;2013;Euro per inhabitant;GDP
Gelderland;NL22;33300.0;2014;Euro per inhabitant;GDP
Gelderland;NL22;33900.0;2015;Euro per inhabitant;GDP
Gelderland;NL22;34800.0;2016;Euro per inhabitant;GDP
Gelderland;NL22;36300.0;2017;Euro per inhabitant;GDP
Gelderland;NL22;37800.0;2018;Euro per inhabitant;GDP
Gelderland;NL22;39500.0;2019;Euro per inhabitant;GDP
Gelderland;NL22;39200.0;2020;Euro per inhabitant;GDP
Gelderland;NL22;41200.0;2021;Euro per inhabitant;GDP
Gelderland;NL22;129.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;126.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;129.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;126.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;125.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;125.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;123.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;123.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;124.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;125.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;126.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;130.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;127.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;45794.12;2000;Million euro;GDP
Gelderland;NL22;54754.9;2005;Million euro;GDP
Gelderland;NL22;64062.28;2010;Million euro;GDP
Gelderland;NL22;65303.68;2012;Million euro;GDP
Gelderland;NL22;65765.91;2013;Million euro;GDP
Gelderland;NL22;67403.17;2014;Million euro;GDP
Gelderland;NL22;68832.42;2015;Million euro;GDP
Gelderland;NL22;71082.08;2016;Million euro;GDP
Gelderland;NL22;74524.67;2017;Million euro;GDP
Gelderland;NL22;78192.99;2018;Million euro;GDP
Gelderland;NL22;82080.47;2019;Million euro;GDP
Gelderland;NL22;81930.7;2020;Million euro;GDP
Gelderland;NL22;86735.69;2021;Million euro;GDP
Gelderland;NL22;45794.12;2000;Million units of national currency;GDP
Gelderland;NL22;54754.9;2005;Million units of national currency;GDP
Gelderland;NL22;64062.28;2010;Million units of national currency;GDP
Gelderland;NL22;65303.68;2012;Million units of national currency;GDP
Gelderland;NL22;65765.91;2013;Million units of national currency;GDP
Gelderland;NL22;67403.17;2014;Million units of national currency;GDP
Gelderland;NL22;68832.42;2015;Million units of national currency;GDP
Gelderland;NL22;71082.08;2016;Million units of national currency;GDP
Gelderland;NL22;74524.67;2017;Million units of national currency;GDP
Gelderland;NL22;78192.99;2018;Million units of national currency;GDP
Gelderland;NL22;82080.47;2019;Million units of national currency;GDP
Gelderland;NL22;81930.7;2020;Million units of national currency;GDP
Gelderland;NL22;86735.69;2021;Million units of national currency;GDP
Gelderland;NL22;42713.62;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;49977.09;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;56764.12;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;58488.07;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;59459.62;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;59720.17;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;61089.89;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;62068.49;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;65440.83;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;68259.82;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;69558.54;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;70301.44;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;74683.3;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Gelderland;NL22;22200.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;25300.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;28400.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;29100.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;29500.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;29500.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;30100.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;30400.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;31900.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;33000.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;33500.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;33600.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;35500.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Gelderland;NL22;121.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;115.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;114.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;113.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;113.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;111.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;109.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;108.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;109.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;109.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;107.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;112.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Gelderland;NL22;109.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;21400.0;2000;Euro per inhabitant;GDP
Flevoland;NL23;25900.0;2005;Euro per inhabitant;GDP
Flevoland;NL23;29500.0;2010;Euro per inhabitant;GDP
Flevoland;NL23;29300.0;2012;Euro per inhabitant;GDP
Flevoland;NL23;28800.0;2013;Euro per inhabitant;GDP
Flevoland;NL23;29400.0;2014;Euro per inhabitant;GDP
Flevoland;NL23;30100.0;2015;Euro per inhabitant;GDP
Flevoland;NL23;31100.0;2016;Euro per inhabitant;GDP
Flevoland;NL23;32300.0;2017;Euro per inhabitant;GDP
Flevoland;NL23;33400.0;2018;Euro per inhabitant;GDP
Flevoland;NL23;34600.0;2019;Euro per inhabitant;GDP
Flevoland;NL23;34100.0;2020;Euro per inhabitant;GDP
Flevoland;NL23;35900.0;2021;Euro per inhabitant;GDP
Flevoland;NL23;117.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;118.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;118.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;114.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;111.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;111.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;109.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;110.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;110.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;110.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;111.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;114.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;111.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;6924.36;2000;Million euro;GDP
Flevoland;NL23;9526.78;2005;Million euro;GDP
Flevoland;NL23;11487.51;2010;Million euro;GDP
Flevoland;NL23;11621.0;2012;Million euro;GDP
Flevoland;NL23;11508.31;2013;Million euro;GDP
Flevoland;NL23;11792.0;2014;Million euro;GDP
Flevoland;NL23;12123.36;2015;Million euro;GDP
Flevoland;NL23;12629.75;2016;Million euro;GDP
Flevoland;NL23;13232.86;2017;Million euro;GDP
Flevoland;NL23;13836.36;2018;Million euro;GDP
Flevoland;NL23;14535.98;2019;Million euro;GDP
Flevoland;NL23;14523.53;2020;Million euro;GDP
Flevoland;NL23;15476.0;2021;Million euro;GDP
Flevoland;NL23;6924.36;2000;Million units of national currency;GDP
Flevoland;NL23;9526.78;2005;Million units of national currency;GDP
Flevoland;NL23;11487.51;2010;Million units of national currency;GDP
Flevoland;NL23;11621.0;2012;Million units of national currency;GDP
Flevoland;NL23;11508.31;2013;Million units of national currency;GDP
Flevoland;NL23;11792.0;2014;Million units of national currency;GDP
Flevoland;NL23;12123.36;2015;Million units of national currency;GDP
Flevoland;NL23;12629.75;2016;Million units of national currency;GDP
Flevoland;NL23;13232.86;2017;Million units of national currency;GDP
Flevoland;NL23;13836.36;2018;Million units of national currency;GDP
Flevoland;NL23;14535.98;2019;Million units of national currency;GDP
Flevoland;NL23;14523.53;2020;Million units of national currency;GDP
Flevoland;NL23;15476.0;2021;Million units of national currency;GDP
Flevoland;NL23;6458.57;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;8695.49;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;10178.82;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;10408.14;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;10404.78;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;10447.88;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;10759.68;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;11028.23;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;11619.9;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;12078.67;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;12318.42;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;12462.05;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;13325.53;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Flevoland;NL23;20000.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;23600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;26100.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;26200.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;26100.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;26100.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;26700.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;27200.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;28300.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;29200.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;29300.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;29300.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;30900.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Flevoland;NL23;109.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;107.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;105.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;102.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;100.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;98.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;97.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;96.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;97.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;96.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;94.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;97.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Flevoland;NL23;95.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;37300.0;2000;Euro per inhabitant;GDP
Utrecht;NL31;42300.0;2005;Euro per inhabitant;GDP
Utrecht;NL31;48400.0;2010;Euro per inhabitant;GDP
Utrecht;NL31;48200.0;2012;Euro per inhabitant;GDP
Utrecht;NL31;48500.0;2013;Euro per inhabitant;GDP
Utrecht;NL31;49000.0;2014;Euro per inhabitant;GDP
Utrecht;NL31;49800.0;2015;Euro per inhabitant;GDP
Utrecht;NL31;50400.0;2016;Euro per inhabitant;GDP
Utrecht;NL31;52900.0;2017;Euro per inhabitant;GDP
Utrecht;NL31;55300.0;2018;Euro per inhabitant;GDP
Utrecht;NL31;58600.0;2019;Euro per inhabitant;GDP
Utrecht;NL31;58200.0;2020;Euro per inhabitant;GDP
Utrecht;NL31;61100.0;2021;Euro per inhabitant;GDP
Utrecht;NL31;203.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;192.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;194.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;187.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;187.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;184.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;181.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;179.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;180.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;183.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;187.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;194.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;188.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;41503.85;2000;Million euro;GDP
Utrecht;NL31;49777.38;2005;Million euro;GDP
Utrecht;NL31;59306.33;2010;Million euro;GDP
Utrecht;NL31;59769.71;2012;Million euro;GDP
Utrecht;NL31;60623.76;2013;Million euro;GDP
Utrecht;NL31;61711.47;2014;Million euro;GDP
Utrecht;NL31;63145.29;2015;Million euro;GDP
Utrecht;NL31;64514.47;2016;Million euro;GDP
Utrecht;NL31;68226.23;2017;Million euro;GDP
Utrecht;NL31;71922.93;2018;Million euro;GDP
Utrecht;NL31;76995.51;2019;Million euro;GDP
Utrecht;NL31;77049.11;2020;Million euro;GDP
Utrecht;NL31;81304.88;2021;Million euro;GDP
Utrecht;NL31;41503.85;2000;Million units of national currency;GDP
Utrecht;NL31;49777.38;2005;Million units of national currency;GDP
Utrecht;NL31;59306.33;2010;Million units of national currency;GDP
Utrecht;NL31;59769.71;2012;Million units of national currency;GDP
Utrecht;NL31;60623.76;2013;Million units of national currency;GDP
Utrecht;NL31;61711.47;2014;Million units of national currency;GDP
Utrecht;NL31;63145.29;2015;Million units of national currency;GDP
Utrecht;NL31;64514.47;2016;Million units of national currency;GDP
Utrecht;NL31;68226.23;2017;Million units of national currency;GDP
Utrecht;NL31;71922.93;2018;Million units of national currency;GDP
Utrecht;NL31;76995.51;2019;Million units of national currency;GDP
Utrecht;NL31;77049.11;2020;Million units of national currency;GDP
Utrecht;NL31;81304.88;2021;Million units of national currency;GDP
Utrecht;NL31;38711.94;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;45433.9;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;52549.98;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;53531.67;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;54810.55;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;54677.24;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;56042.47;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;56333.7;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;59910.1;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;62786.27;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;65249.33;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;66112.74;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;70007.13;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Utrecht;NL31;34800.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;38600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;42900.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;43100.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;43900.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;43400.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;44200.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;44000.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;46400.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;48300.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;49700.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;50000.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;52600.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Utrecht;NL31;189.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;176.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;172.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;167.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;169.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;163.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;161.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;156.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Utrecht;NL31;158.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
